id	layer	check	verdict	subject	evidence	autofix	action
L2-9a700e	log	L2	DIVERGIERT	5.3 transfer-artefacts	the step emitted NO run-log line	-	a step that did not run is invisible in the target: The step that moves the module's own content; silence here is a migration that moved nothing.. Run it, or record why it was skipped
L2-8fadca	log	L2	IDENTISCH	5.4 fql-scan	present in the log	-	-
L2-ec69ec	log	L2	IDENTISCH	5.4a optional-page-decisions	present in the log	-	-
L2-b6ec8c	log	L2	IDENTISCH	5.4b security-privacy-decision	present in the log	-	-
L2-254dc3	log	L2	IDENTISCH	5.4c page-routing	present in the log	-	-
L2-21c0ec	log	L2	IDENTISCH	5.4d derived-scan	present in the log	-	-
L2-a85d96	log	L2	IDENTISCH	5.5 gen-page-title-po	present in the log	-	-
L2-619c38	log	L2	DIVERGIERT	5.6 sushi-build	the step emitted NO run-log line	-	a step that did not run is invisible in the target: One of the two numbers this migration exists to produce.. Run it, or record why it was skipped
L2-a60619	log	L2	DIVERGIERT	5.6 ig-publisher	the step emitted NO run-log line	-	a step that did not run is invisible in the target: The other one — and the rendered output every provenance and rendering check reads.. Run it, or record why it was skipped
L2-d8144d	log	L2	IDENTISCH	5.6a sibling-skill-check	present in the log	-	-
L2-bce311	log	L2	IDENTISCH	7 prepost-delta	present in the log	-	-
L2-3b5912	log	L2	IDENTISCH	11 verify-migration	present in the log	-	-
L3-d86477	log	L3	IDENTISCH	open identity contradictions	the log records no `identity-contradiction:` WARN	-	-
L3-8766f8	log	L3	NICHT PRUEFBAR	identity ledger	no migration-log/identity-claims.tsv	-	run the identity recovery (step 2) -- without the ledger a contradiction has nowhere to be seen
L4-106e61	log	L4	NICHT PRUEFBAR	conversion count	no `gofsh-convert … actual=` line in the log	-	shape B only; for shape A there is nothing to convert
L4-f17740	log	L4	NICHT PRUEFBAR	page count	no harvested count in the log and/or no harvest manifest	-	harvest the guide (step 2c) where the narrative is not in the repo
L4-40cf60	log	L4	IDENTISCH	artifact count	artifacts.html lists 40 for 40 generated resources	-	-
